,host_id,room_type,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
403,22150065,Entire home/apt,20,4,3,0,145,53.358557,-6.244866
404,22150065,Entire home/apt,43,4,3,0,180,53.357756,-6.244534
405,22150065,Entire home/apt,35,3.5,3,0,179,53.357385,-6.24325
406,22150065,Entire home/apt,11,4,6,1,166,53.393191,-6.228381
407,4643204,Entire home/apt,73,3.5,5,2,129,53.339799,-6.273354
408,22150065,Entire home/apt,23,4,11,2,128,53.39183,-6.227458
409,22150065,Entire home/apt,60,4,5,1,138,53.363807,-6.258465
410,22150065,Entire home/apt,23,3.5,9,2,131,53.404421,-6.248894
411,22150065,Entire home/apt,89,4,4,1,143,53.363082,-6.257449
412,45524866,Entire home/apt,26,4.5,6,2,420,53.340276,-6.255226
413,96662577,Entire home/apt,9,5,4,2,330,53.349312,-6.239566
414,136036957,Entire home/apt,1,0,6,3,480,53.336701,-6.242106
415,119774120,Entire home/apt,17,4.5,6,3,390,53.348821,-6.244419
416,47473394,Entire home/apt,14,5,4,2,342,53.34494,-6.264703
417,36918498,Entire home/apt,0,0,10,5,474,53.272214,-6.122148
418,22324598,Entire home/apt,55,5,6,3,414,53.353889,-6.288443
419,44856361,Entire home/apt,67,4.5,10,3,396,53.338914,-6.242808
420,45830736,Entire home/apt,22,4.5,6,2,420,53.343612,-6.240976
421,1257364,Entire home/apt,1,0,2,1,390,53.358016,-6.25288
422,31284582,Entire home/apt,75,5,9,4,438,53.333572,-6.265438
423,78801486,Entire home/apt,30,4.5,8,2,420,53.339778,-6.27195
424,37976826,Entire home/apt,9,5,5,2,372,53.335514,-6.27459
425,35384497,Entire home/apt,13,5,6,3,420,53.31935,-6.252388
426,13430588,Entire home/apt,84,5,6,3,384,53.332196,-6.272952
427,95557853,Entire home/apt,33,5,16,5,480,53.381929,-6.152182
428,13884564,Entire home/apt,51,5,6,3,414,53.342579,-6.242444
429,3451670,Entire home/apt,11,5,8,3,358,53.337937,-6.279534
430,29607907,Entire home/apt,88,5,9,4,420,53.31609,-6.272269
431,134400759,Entire home/apt,2,0,8,3,480,53.33246,-6.239103
432,27225265,Entire home/apt,60,4.5,6,2,420,53.342087,-6.23997
433,23564523,Entire home/apt,6,5,16,4,444,53.332521,-6.225017
434,13513639,Entire home/apt,10,5,4,2,390,53.341807,-6.243714
435,95248626,Entire home/apt,11,5,6,2,420,53.34436,-6.240611
436,114513515,Entire home/apt,0,0,7,4,216,53.279398,-6.317437
437,17391091,Entire home/apt,19,4.5,5,4,300,53.272862,-6.323391
438,17391091,Entire home/apt,23,4.5,7,4,300,53.272939,-6.324209
439,22871727,Entire home/apt,6,4,6,3,240,53.315397,-6.250063
440,1993026,Entire home/apt,16,4.5,6,3,239,53.231296,-6.110932
441,1993026,Entire home/apt,5,4,6,3,239,53.230309,-6.111528
442,24254434,Entire home/apt,0,0,7,5,239,53.277159,-6.171678
443,47659604,Entire home/apt,0,0,5,4,228,53.264745,-6.160517
444,36451197,Entire home/apt,0,0,4,2,234,53.270684,-6.139955
445,87572302,Entire home/apt,0,0,4,2,228,53.269143,-6.239864
446,17717604,Entire home/apt,10,5,6,3,240,53.284754,-6.112814
447,14776933,Entire home/apt,13,5,6,3,218,53.279199,-6.109944
448,12601395,Entire home/apt,1,0,6,3,300,53.285807,-6.109882
449,3910338,Entire home/apt,4,4.5,8,5,300,53.263461,-6.218519
450,45972649,Entire home/apt,1,0,5,3,240,53.277524,-6.123338
451,42046792,Entire home/apt,18,4.5,7,4,240,53.261918,-6.209264
452,129696169,Entire home/apt,4,5,2,1,210,53.271438,-6.091885
453,73013034,Entire home/apt,1,0,6,3,300,53.269054,-6.141172
454,19714107,Entire home/apt,4,4.5,8,4,210,53.243314,-6.182093
455,24012549,Entire home/apt,1,0,7,4,282,53.276952,-6.118474
456,59112728,Entire home/apt,5,5,2,1,216,53.277532,-6.099806
457,42199325,Entire home/apt,1,0,4,2,227,53.275926,-6.100534
458,88687946,Entire home/apt,34,5,6,3,288,53.23,-6.1424
459,39134235,Entire home/apt,6,5,4,2,296,53.270776,-6.21919
460,14893162,Entire home/apt,9,5,6,3,272,53.254948,-6.122208
461,86283458,Entire home/apt,1,0,8,5,264,53.353766,-6.474108
462,27704883,Entire home/apt,0,0,6,4,210,53.302758,-6.318288
463,25961069,Entire home/apt,1,0,5,4,216,53.303916,-6.19639
464,37071753,Entire home/apt,0,0,6,4,298,53.305932,-6.304831
465,794016,Entire home/apt,0,0,5,3,270,53.350593,-6.244589
466,790601,Entire home/apt,3,4.5,8,2,282,53.338504,-6.325199
467,12301812,Entire home/apt,2,0,4,1,234,53.348046,-6.341881
468,3750254,Entire home/apt,20,5,8,4,264,53.350902,-6.355929
469,4137061,Entire home/apt,3,5,6,2,210,53.342822,-6.308578
470,20410829,Entire home/apt,0,0,6,3,210,53.338089,-6.304383
471,19054122,Entire home/apt,9,5,2,1,210,53.348933,-6.267698
472,3477300,Entire home/apt,1,0,4,2,240,53.334917,-6.273528
473,23191772,Entire home/apt,19,4.5,8,5,252,53.336549,-6.327796
474,10418095,Entire home/apt,5,4.5,6,5,227,53.371943,-6.383899
475,33460029,Entire home/apt,1,0,6,3,224,53.372228,-6.329273
476,17841404,Entire home/apt,6,5,4,2,216,53.406587,-6.284548
477,14094465,Entire home/apt,6,5,4,2,240,53.373358,-6.317874
478,32439345,Entire home/apt,8,5,7,4,269,53.387036,-6.393737
479,68350233,Entire home/apt,9,5,6,2,234,53.34669,-6.279381
480,8130490,Entire home/apt,0,0,5,3,264,53.336668,-6.302437
481,35074031,Entire home/apt,25,4.5,6,3,234,53.338994,-6.306796
482,120209111,Entire home/apt,1,0,8,4,210,53.384754,-6.404686
483,137556560,Entire home/apt,0,0,8,5,216,53.396597,-6.443246
484,21079551,Entire home/apt,0,0,4,3,216,53.337998,-6.306494
485,18408225,Entire home/apt,3,5,6,3,228,53.375224,-6.359147
486,22190161,Entire home/apt,15,4.5,7,3,216,53.301862,-6.261599
487,21636442,Entire home/apt,0,0,6,5,308,53.297276,-6.296412
488,31509251,Entire home/apt,0,0,7,4,228,53.302738,-6.264146
489,73774174,Entire home/apt,7,4.5,6,3,210,53.277123,-6.215313
490,45141882,Entire home/apt,22,5,7,4,240,53.27926,-6.230017
491,64359280,Entire home/apt,1,0,7,4,264,53.29375,-6.24353
492,58698862,Entire home/apt,0,0,7,4,236,53.304809,-6.246314
493,106070475,Entire home/apt,0,0,6,4,228,53.278078,-6.199643
494,74960802,Entire home/apt,3,5,7,4,270,53.27938,-6.230624
495,6973475,Entire home/apt,45,4.5,4,2,252,53.345026,-6.280609
496,16936140,Entire home/apt,66,5,7,2,300,53.338062,-6.27355
497,1499803,Entire home/apt,17,4.5,6,2,228,53.334398,-6.273029
498,6175554,Entire home/apt,1,0,4,2,216,53.35384,-6.289942
499,72752423,Entire home/apt,0,0,4,2,240,53.352425,-6.283371
500,11017883,Entire home/apt,3,4.5,6,3,210,53.338583,-6.301561
501,105496544,Entire home/apt,34,4.5,4,1,216,53.342191,-6.276119
502,48469240,Entire home/apt,3,4.5,5,3,240,53.310155,-6.289577
503,4850254,Entire home/apt,13,5,2,1,276,53.324555,-6.25186
504,95108395,Entire home/apt,0,0,6,3,240,53.341751,-6.240621
505,14553400,Entire home/apt,17,5,6,4,282,53.310253,-6.284817
506,22801049,Entire home/apt,0,0,6,2,240,53.315367,-6.270929
507,2030445,Entire home/apt,3,4.5,4,2,240,53.307126,-6.285073
508,23042618,Entire home/apt,25,5,5,2,228,53.317455,-6.242309
509,32274763,Entire home/apt,7,4.5,6,3,240,53.285454,-6.243543
510,69054119,Entire home/apt,0,0,5,2,240,53.29523,-6.257065
511,35487235,Entire home/apt,2,0,8,3,210,53.287813,-6.218048
512,24632418,Entire home/apt,2,0,4,2,225,53.28651,-6.132732
513,47522432,Entire home/apt,1,0,7,4,300,53.308453,-6.209874
514,35388489,Entire home/apt,7,5,6,4,258,53.288934,-6.126902
515,78253255,Entire home/apt,0,0,6,5,240,53.280459,-6.154625
516,5099028,Entire home/apt,0,0,4,2,240,53.301234,-6.199532
517,22651658,Entire home/apt,0,0,4,2,300,53.288479,-6.135476
518,38217416,Entire home/apt,0,0,5,3,248,53.292376,-6.210797
519,120599260,Entire home/apt,0,0,7,5,300,53.289289,-6.215128
520,5818278,Entire home/apt,36,5,9,4,234,53.298314,-6.172058
521,55649214,Entire home/apt,0,0,7,5,270,53.287466,-6.160445
522,6758197,Entire home/apt,0,0,6,3,270,53.289266,-6.125632
523,131170383,Entire home/apt,0,0,6,4,240,53.286203,-6.200466
524,17334259,Entire home/apt,5,5,5,3,228,53.284311,-6.122962
525,28488553,Entire home/apt,0,0,4,2,264,53.288214,-6.125498
526,36467750,Entire home/apt,1,0,7,3,208,53.282544,-6.155528
527,79790966,Entire home/apt,3,4.5,5,3,216,53.285429,-6.201564
528,57403310,Entire home/apt,4,5,5,4,243,53.281407,-6.19774
529,9738155,Entire home/apt,28,4.5,4,2,210,53.281301,-6.192398
530,138969038,Entire home/apt,0,0,6,3,234,53.28112,-6.145237
531,3477300,Entire home/apt,9,5,4,2,240,53.335533,-6.273298
532,9813926,Entire home/apt,0,0,5,3,240,53.321841,-6.28842
533,13147660,Entire home/apt,0,0,2,1,210,53.338977,-6.280156
534,45216194,Entire home/apt,36,4,7,2,216,53.341053,-6.274296
535,42842441,Entire home/apt,0,0,5,3,216,53.337281,-6.286317
536,4402987,Entire home/apt,14,5,8,4,210,53.319737,-6.274529
537,3279471,Entire home/apt,9,4,4,2,210,53.33674,-6.290847
538,10637665,Entire home/apt,24,4.5,5,2,240,53.323922,-6.274383
539,32291480,Entire home/apt,0,0,6,1,240,53.337261,-6.276363
540,25744131,Entire home/apt,0,0,8,4,246,53.319374,-6.279793
541,2273966,Entire home/apt,54,4,6,2,206,53.349816,-6.273086
542,34380975,Entire home/apt,140,4.5,5,2,240,53.345357,-6.268132
543,138009821,Entire home/apt,0,0,6,4,252,53.318228,-6.265822
544,72646561,Entire home/apt,43,4.5,6,3,264,53.336446,-6.291587
545,30835566,Entire home/apt,12,5,4,3,240,53.333667,-6.28155
546,2769300,Entire home/apt,34,4.5,2,2,240,53.328606,-6.261924
547,45216194,Entire home/apt,12,4,7,3,300,53.331986,-6.26687
548,234259,Entire home/apt,3,4.5,4,2,210,53.331681,-6.270771
549,45216194,Entire home/apt,21,4,8,4,300,53.332762,-6.266913
550,34930809,Entire home/apt,13,5,5,3,293,53.319753,-6.245821
551,60084857,Entire home/apt,0,0,7,3,240,53.318431,-6.264123
552,18860421,Entire home/apt,0,0,2,1,228,53.329149,-6.263362
553,54082092,Entire home/apt,2,0,5,3,216,53.319795,-6.238714
554,35317158,Entire home/apt,11,4.5,4,2,216,53.326992,-6.268184
555,20945624,Entire home/apt,9,4,4,2,300,53.333144,-6.262772
556,652295,Entire home/apt,18,5,6,3,238,53.331135,-6.27084
557,12560203,Entire home/apt,1,0,4,2,264,53.331579,-6.266728
558,61070564,Entire home/apt,10,4.5,4,2,258,53.328205,-6.261788
559,25430422,Entire home/apt,22,5,6,2,240,53.338087,-6.252133
560,40532750,Entire home/apt,17,4,8,2,240,53.344096,-6.274477
561,45216194,Entire home/apt,57,4.5,6,2,216,53.343425,-6.282093
562,28512569,Entire home/apt,0,0,6,3,216,53.353682,-6.284036
563,1682649,Entire home/apt,41,5,4,2,234,53.345168,-6.296972
564,11083949,Entire home/apt,4,5,4,2,240,53.342848,-6.300237
565,42932545,Entire home/apt,9,5,6,2,240,53.351156,-6.255898
566,24012187,Entire home/apt,19,4.5,6,3,216,53.35362,-6.270212
567,10039280,Entire home/apt,78,4.5,6,2,216,53.347796,-6.269878
568,18809571,Entire home/apt,19,4.5,4,2,238,53.350892,-6.259497
569,125150723,Entire home/apt,0,0,6,1,240,53.344836,-6.248153
570,200189,Entire home/apt,12,5,10,3,300,53.369441,-6.27348
571,3974041,Entire home/apt,18,4.5,6,2,240,53.33183,-6.29502
572,13290926,Entire home/apt,0,0,5,2,239,53.34481,-6.26784
573,108264752,Entire home/apt,0,0,3,1,240,53.344902,-6.26431
574,40532750,Entire home/apt,33,4.5,6,2,240,53.344835,-6.269284
575,77138853,Entire home/apt,0,0,5,3,240,53.334157,-6.278944
576,41983221,Entire home/apt,28,4.5,4,2,240,53.347288,-6.261971
577,14232105,Entire home/apt,0,0,6,2,300,53.328419,-6.261078
578,17418203,Entire home/apt,0,0,5,2,300,53.332185,-6.261013
579,46575885,Entire home/apt,21,4.5,4,2,216,53.347887,-6.279684
580,9717555,Entire home/apt,0,0,6,3,239,53.337581,-6.288608
581,26550260,Entire home/apt,38,4.5,6,2,228,53.337335,-6.26645
582,11093812,Entire home/apt,11,5,6,3,300,53.334388,-6.281196
583,2068233,Entire home/apt,18,5,4,2,240,53.340807,-6.268368
584,70154490,Entire home/apt,9,5,12,3,300,53.343097,-6.294179
585,21101056,Entire home/apt,3,5,2,1,240,53.341239,-6.273181
586,100050022,Entire home/apt,6,5,2,1,227,53.342689,-6.281767
587,10039280,Entire home/apt,56,4.5,6,2,216,53.34943,-6.269561
588,25558254,Entire home/apt,118,5,10,4,258,53.336359,-6.237619
589,68350233,Entire home/apt,33,4.5,3,2,300,53.346507,-6.268533
590,108264752,Entire home/apt,5,5,4,1,240,53.344108,-6.267803
591,34908168,Entire home/apt,51,5,7,2,288,53.346002,-6.270704
592,12181967,Entire home/apt,101,4,8,2,222,53.346867,-6.262759
593,28534443,Entire home/apt,42,4.5,6,2,299,53.346515,-6.279342
594,66208075,Entire home/apt,15,5,5,2,240,53.35191,-6.283014
595,5615034,Entire home/apt,10,4.5,5,2,216,53.33638,-6.235444
596,44104279,Entire home/apt,7,4,4,2,216,53.3325,-6.246304
597,10751281,Entire home/apt,2,0,7,2,210,53.349002,-6.238626
598,18487672,Entire home/apt,2,0,4,2,210,53.339717,-6.228552
599,87237953,Entire home/apt,2,0,4,2,228,53.348637,-6.242399
600,24687932,Entire home/apt,3,4.5,5,2,240,53.349776,-6.243111
601,29939964,Entire home/apt,3,5,4,2,234,53.333023,-6.238035
602,12049815,Entire home/apt,3,4.5,4,2,210,53.34138,-6.22585
603,27253218,Entire home/apt,0,0,4,2,240,53.324992,-6.244569
604,3198678,Entire home/apt,6,5,5,2,300,53.33367,-6.244043
605,27627928,Entire home/apt,1,0,6,3,240,53.336745,-6.22904
606,128561727,Entire home/apt,0,0,4,2,210,53.328546,-6.246208
607,16417090,Entire home/apt,0,0,6,3,210,53.340939,-6.227595
608,39818846,Entire home/apt,12,4.5,6,3,228,53.337799,-6.222841
609,40884266,Entire home/apt,7,4.5,6,2,240,53.341844,-6.237639
610,21090463,Entire home/apt,32,4.5,6,2,222,53.358257,-6.253669
611,34217484,Entire home/apt,7,4.5,5,3,240,53.361851,-6.257243
612,99926631,Entire home/apt,8,5,4,2,208,53.403634,-6.258747
613,59623671,Entire home/apt,1,0,7,4,240,53.357349,-6.280056
614,61096645,Entire home/apt,0,0,2,1,300,53.336393,-6.273458
615,86348208,Entire home/apt,1,0,5,2,234,53.349362,-6.278102
616,26469714,Entire home/apt,7,5,6,3,300,53.36467,-6.268623
617,108264752,Entire home/apt,2,0,6,2,246,53.34546,-6.264686
618,28456747,Entire home/apt,11,4.5,4,2,240,53.34845,-6.23918
619,37661430,Entire home/apt,0,0,6,2,300,53.340865,-6.275268
620,4373237,Entire home/apt,0,0,5,3,240,53.351118,-6.282893
621,60810808,Entire home/apt,0,0,2,1,306,53.348737,-6.269551
622,35025079,Entire home/apt,21,5,2,1,240,53.352513,-6.288874
623,33267678,Entire home/apt,0,0,7,4,300,53.324798,-6.252351
624,52430001,Entire home/apt,3,5,2,1,300,53.333039,-6.270033
625,19491712,Entire home/apt,10,4.5,8,4,359,53.323318,-6.269347
626,42395355,Entire home/apt,0,0,4,2,359,53.330256,-6.246929
627,28741043,Entire home/apt,0,0,4,2,348,53.330942,-6.223097
628,31351723,Entire home/apt,26,4.5,6,2,330,53.334952,-6.268146
629,5089844,Entire home/apt,0,0,6,2,359,53.342948,-6.236397
630,9969047,Entire home/apt,0,0,8,3,480,53.340115,-6.237752
631,16562102,Entire home/apt,0,0,3,1,359,53.344239,-6.247975
632,22911715,Entire home/apt,9,5,4,2,420,53.344025,-6.237789
633,12268045,Entire home/apt,2,0,4,2,359,53.34433,-6.267418
634,10778549,Entire home/apt,6,5,7,4,330,53.262916,-6.2032
635,11489507,Entire home/apt,0,0,8,4,420,53.285083,-6.140316
636,36425743,Entire home/apt,0,0,7,0,359,53.35299,-6.24841
637,54325582,Entire home/apt,0,0,4,2,342,53.331806,-6.224058
638,23383633,Entire home/apt,0,0,8,4,358,53.285267,-6.121543
639,93479399,Entire home/apt,0,0,5,2,312,53.279273,-6.215289
640,97537513,Entire home/apt,1,0,4,2,384,53.332957,-6.291036
641,58444278,Entire home/apt,0,0,4,2,359,53.336889,-6.244668
642,23810145,Entire home/apt,1,0,5,2,344,53.354531,-6.26755
643,24483572,Entire home/apt,0,0,6,3,359,53.319741,-6.248424
644,128271474,Entire home/apt,1,0,8,4,510,53.344931,-6.246694
645,3336045,Entire home/apt,4,3.5,3,1,504,53.339856,-6.236058
646,23192298,Entire home/apt,2,0,8,4,359,53.293153,-6.241456
647,7069462,Entire home/apt,0,0,16,10,480,53.383918,-6.412775
648,22754114,Entire home/apt,5,5,7,4,342,53.37146,-6.269638
649,1250046,Entire home/apt,0,0,4,2,358,53.35263,-6.264423
650,103199151,Entire home/apt,0,0,6,3,312,53.334537,-6.22503
651,117138209,Entire home/apt,0,0,4,2,480,53.348653,-6.229692
652,2760855,Entire home/apt,20,5,6,3,348,53.320333,-6.2871
653,24850889,Entire home/apt,27,4.5,6,2,420,53.344971,-6.258241
654,35153427,Entire home/apt,39,5,6,2,359,53.341548,-6.257592
655,53658653,Entire home/apt,0,0,8,4,359,53.269467,-6.130121
656,22651658,Entire home/apt,0,0,6,4,359,53.287155,-6.136474
657,12514170,Entire home/apt,14,4.5,6,2,348,53.348561,-6.228557
658,38755795,Entire home/apt,0,0,4,2,420,53.332774,-6.212032
659,103213119,Entire home/apt,0,0,8,5,378,53.283721,-6.129261
660,1357428,Entire home/apt,3,5,6,2,354,53.3267,-6.209212
661,45216194,Entire home/apt,17,4,7,3,420,53.338645,-6.269813
662,2856748,Entire home/apt,2,0,6,2,480,53.348862,-6.238929
663,234243,Entire home/apt,1,0,7,3,419,53.344252,-6.235825
664,3336045,Entire home/apt,0,0,2,1,504,53.339987,-6.23446
665,6938108,Entire home/apt,39,5,7,3,348,53.351904,-6.233957
666,22809914,Entire home/apt,0,0,6,3,480,53.379472,-6.066276
667,93454962,Entire home/apt,0,0,8,6,330,53.301576,-6.226505
668,4215502,Entire home/apt,0,0,4,2,312,53.351546,-6.284759
669,200189,Entire home/apt,15,5,15,5,480,53.377269,-6.267604
670,2919222,Entire home/apt,8,5,8,3,359,53.357958,-6.277844
671,6578631,Entire home/apt,0,0,8,3,414,53.31769,-6.280183
672,13736584,Entire home/apt,106,5,8,3,348,53.333815,-6.237496
673,4749444,Entire home/apt,5,5,5,3,310,53.280263,-6.186481
674,134335206,Entire home/apt,0,0,11,5,384,53.368346,-6.252143
675,7798665,Entire home/apt,0,0,4,2,420,53.34839,-6.239456
676,116730480,Entire home/apt,2,0,7,3,336,53.341319,-6.312483
677,59188042,Entire home/apt,1,0,8,4,420,53.323105,-6.268698
678,4818762,Entire home/apt,2,0,6,3,420,53.314696,-6.280137
679,123654242,Entire home/apt,0,0,5,1,359,53.343668,-6.245556
680,48213598,Entire home/apt,4,5,7,4,480,53.28158,-6.121085
681,13449757,Entire home/apt,12,5,10,5,510,53.33993,-6.245949
682,48758381,Entire home/apt,19,4.5,8,4,357,53.331748,-6.282084
683,50288226,Entire home/apt,0,0,4,2,480,53.342632,-6.247455
684,6014891,Entire home/apt,1,0,6,3,420,53.366958,-6.240585
685,70819818,Entire home/apt,0,0,8,2,420,53.342739,-6.239497
686,82077440,Entire home/apt,0,0,1,4,372,53.294898,-6.235394
687,1482452,Entire home/apt,0,0,4,2,451,53.278067,-6.114235
688,9465902,Entire home/apt,28,5,5,2,359,53.344043,-6.269982
689,26348116,Entire home/apt,0,0,7,4,468,53.317289,-6.224847
690,34963336,Entire home/apt,0,0,6,3,408,53.276528,-6.114973
691,28698643,Entire home/apt,40,5,4,2,359,53.344296,-6.268449
692,73588377,Entire home/apt,0,0,11,6,359,53.319814,-6.248852
693,64317688,Entire home/apt,9,4.5,11,6,480,53.286054,-6.176596
694,4749444,Entire home/apt,3,4.5,6,3,310,53.318345,-6.205266
695,101744267,Entire home/apt,8,4.5,12,5,342,53.347333,-6.345364
696,103010901,Entire home/apt,0,0,6,4,480,53.31065,-6.219829
697,14388596,Entire home/apt,11,5,8,3,359,53.324616,-6.268957
698,88524503,Entire home/apt,0,0,4,2,324,53.337048,-6.274313
699,3129252,Entire home/apt,6,4.5,7,3,432,53.374298,-6.274481
700,4319848,Entire home/apt,25,4,6,3,417,53.338428,-6.241697
701,1491424,Entire home/apt,1,0,11,5,372,53.388148,-6.245389
702,45541151,Entire home/apt,0,0,3,1,432,53.313698,-6.281693
703,10544166,Entire home/apt,1,0,4,2,359,53.367558,-6.249365
704,100055574,Entire home/apt,2,0,6,3,419,53.340873,-6.231907
705,24539769,Entire home/apt,1,0,4,2,480,53.308521,-6.263534
706,50565458,Entire home/apt,0,0,9,5,468,53.321231,-6.262607
707,50463900,Entire home/apt,0,0,4,2,480,53.342375,-6.242623
708,3737305,Entire home/apt,1,0,4,1,420,53.340231,-6.273033
709,36515565,Entire home/apt,12,4.5,6,2,420,53.344592,-6.236992
710,446122,Entire home/apt,37,5,6,4,420,53.319299,-6.268081
711,62510358,Entire home/apt,4,4.5,4,2,322,53.354785,-6.257059
712,551721,Entire home/apt,1,0,4,2,359,53.347317,-6.265757
713,2907766,Entire home/apt,0,0,6,3,420,53.338688,-6.299659
714,18616602,Entire home/apt,0,0,8,4,354,53.278762,-6.131707
715,79260517,Entire home/apt,1,0,6,2,336,53.341412,-6.267595
716,4168249,Entire home/apt,4,4.5,9,5,336,53.375983,-6.238629
717,13445228,Entire home/apt,38,5,6,2,359,53.343565,-6.259591
718,106169505,Entire home/apt,13,5,6,3,480,53.365808,-6.358942
719,13445070,Entire home/apt,4,5,4,2,359,53.329885,-6.244847
720,13784709,Entire home/apt,14,5,7,4,468,53.322748,-6.262449
721,42417414,Entire home/apt,0,0,2,1,359,53.341693,-6.234588
722,21989078,Entire home/apt,42,5,6,3,359,53.326488,-6.265094
723,31269510,Entire home/apt,0,0,4,2,420,53.326361,-6.246001
724,4237871,Entire home/apt,1,0,4,2,474,53.351324,-6.283327
725,9518168,Entire home/apt,5,4.5,8,4,333,53.323934,-6.262866
726,45216194,Entire home/apt,7,2.5,9,3,480,53.333086,-6.26703
727,30912520,Entire home/apt,34,4.5,10,4,330,53.339014,-6.25172
728,30561562,Entire home/apt,54,4.5,7,3,330,53.339729,-6.234971
729,9429894,Entire home/apt,2,0,8,4,359,53.342304,-6.217169
730,4934590,Entire home/apt,0,0,3,1,480,53.349172,-6.231262
731,6716783,Entire home/apt,55,5,4,2,336,53.344613,-6.236994
732,25987047,Entire home/apt,2,0,9,5,467,53.252979,-6.119139
733,45509896,Entire home/apt,17,4.5,8,4,354,53.336754,-6.220701
734,2495262,Entire home/apt,0,0,4,2,359,53.365199,-6.259659
735,70143158,Entire home/apt,0,0,4,2,480,53.362475,-6.256716
736,132465748,Entire home/apt,1,0,6,2,324,53.343717,-6.24044
737,115953528,Entire home/apt,0,0,6,2,480,53.347839,-6.267693
738,3810360,Entire home/apt,36,5,6,3,312,53.382723,-6.0659
739,14432574,Entire home/apt,0,0,4,2,330,53.384188,-6.06416
740,8886946,Entire home/apt,35,4.5,7,3,455,53.345702,-6.263959
741,137246948,Entire home/apt,0,0,11,2,384,53.384592,-6.228697
742,2856748,Entire home/apt,0,0,4,2,480,53.344543,-6.236868
743,29374510,Entire home/apt,0,0,10,5,480,53.351784,-6.236846
744,45524866,Entire home/apt,31,4.5,8,2,420,53.341758,-6.240062
745,44355106,Entire home/apt,16,4.5,6,2,420,53.345304,-6.237503
